PROFILE_ID,REACHED_40_EVENTS,REACHED_80_EVENTS,EVENT_CYCLES_F40,DISTINCT_ARTICLES_F40,PERCENT_GOOGLE_ARTICLES_F40,PERCENT_ARTICLE_CONTENT_F40,AVERAGE_CONTENT_SCORE_F40,DAYS_TO_FORTY_EVENTS
bRm0ZYIB8Tq1gs3269UK,1,0,7,3,1.000000,1.000000,0.0,73.0
VhYF94IB28LFeUkXtSrZ,1,1,1,3,0.000000,1.000000,0.0,1.0
Uv-1YoIB8Tq1gs32c4E0,1,0,4,2,0.000000,0.500000,142.83267513495102,29.0
inqO_X8Boj1uvCUbDDEQ,1,1,1,3,0.000000,0.214286,52.481621590500794,0.0
IQ-eZIIB8Tq1gs32kdBa,1,1,6,10,0.500000,1.000000,0.0,37.0
iwwZ3oEBuqp2E9ofLdw3,1,1,1,2,0.000000,0.666667,0.10078723274056076,0.0
vWK62YMBu9aDgDX1Bi-g,1,0,2,4,0.000000,0.666667,311.31908225147316,8.0
U1tv_YMBGoM3uBpF3p6R,1,0,7,6,0.000000,0.857143,0.0,114.0
e_qJ8YIB28LFeUkX25y3,1,0,4,2,0.000000,0.500000,0.7427410494832919,62.0
6zIrcIIBGoM3uBpFKS2w,1,0,9,8,0.625000,1.000000,0.0,133.0
8c4sfoIBGoM3uBpFdbqq,1,1,4,7,0.285714,0.700000,209.4082994499291,38.0
mRLUa4IBGoM3uBpFBE_c,1,0,7,3,0.000000,1.000000,0.0,99.0
EQ3ShIIBGoM3uBpFojXJ,1,1,3,7,0.285714,1.000000,0.0,22.0
KVkZ_YMBGoM3uBpFL-pA,1,0,7,10,0.300000,1.000000,0.0,117.0
Il3W1oMBu9aDgDX1rB6e,1,0,1,0,0.000000,0.000000,0.0,0.0
brHVe4IBGoM3uBpFpXRc,1,1,1,5,0.000000,0.500000,94.24723048805215,4.0
-mtokoIBGoM3uBpFYhz4,1,1,1,1,0.000000,1.000000,0.0,0.0
tFpO_YMBGoM3uBpFAfoj,1,0,7,4,0.250000,0.666667,23.66406195923019,83.0
_7QufIIBGoM3uBpFlt6g,1,0,7,9,0.000000,1.000000,0.0,114.0
Csiq44IB28LFeUkXQ2-g,1,0,5,2,0.000000,1.000000,0.0,79.0
QAI2Y4IB8Tq1gs32j3Vw,1,0,5,4,0.000000,0.285714,119.29695433741225,51.0
5x_Fh4IBGoM3uBpFDqdP,1,1,1,6,0.000000,0.500000,193.7568875175946,2.0
yGj5qIIBGoM3uBpFbWf8,1,0,5,5,0.000000,1.000000,0.0,84.0
XNyeX4IB8Tq1gs321MiL,1,1,9,4,0.250000,0.800000,433.2391579814464,62.0
msqGDYMB28LFeUkX4u2o,1,0,3,3,0.000000,1.000000,0.0,24.0
yQDsYoIB8Tq1gs32j8nw,1,1,4,3,0.333333,1.000000,0.0,50.0
mBWHbIIBGoM3uBpFjcg_,1,0,4,7,0.142857,0.777778,159.61882125990198,32.0
hbiTC4MB28LFeUkX5TEg,1,0,4,3,1.000000,1.000000,0.0,34.0
Qy-9eYMB28LFeUkX8Eg7,1,0,3,2,0.000000,1.000000,0.0,48.0
Mbt02oIB28LFeUkX0Ck4,1,0,1,3,0.333333,1.000000,0.0,3.0
wZtUGoIBUgM-564P_sU1,1,0,1,1,0.000000,1.000000,0.0,3.0
U13w1oMBu9aDgDX18WJh,1,0,1,1,0.000000,1.000000,0.0,0.0
WTR4SIMBGoM3uBpFN3Us,1,0,4,5,0.200000,0.833333,0.0,51.0
sGM4qIIBGoM3uBpFIJgc,1,1,6,4,0.750000,0.800000,116.97457265499051,81.0
YveJgoIBGoM3uBpF5bKT,1,0,4,5,0.000000,1.000000,0.0,97.0
D-m8aoMB28LFeUkX8lMg,1,1,1,2,0.500000,0.500000,234.1640984678082,1.0
zQNRY4IB8Tq1gs32yxKL,1,1,4,5,0.800000,0.833333,38.99152421833018,36.0
f6vB-oMB28LFeUkXkuOo,1,0,3,10,0.600000,1.000000,0.0,52.0
SLO2_YMB28LFeUkXULDJ,1,1,5,7,0.714286,1.000000,0.0,69.0
5w8zhYIBGoM3uBpFPqv_,1,1,4,6,0.000000,0.600000,165.4342771010429,57.0
lnX3WYMB28LFeUkXKn67,1,1,2,1,0.000000,1.000000,0.0,4.0
78r2fYIBGoM3uBpFaCNU,1,0,6,8,1.000000,1.000000,0.0,78.0
TxQjwYIBGoM3uBpFwhqC,1,1,5,5,0.200000,0.833333,0.0,57.0
oLKO_YMB28LFeUkX6vmV,1,0,7,4,0.000000,1.000000,0.0,124.0
exVDZYIB8Tq1gs32cvUU,1,1,2,5,0.000000,0.625000,413.78961477649807,6.0
ccbLfYIBGoM3uBpFs5nc,1,0,8,10,0.200000,1.000000,0.0,78.0
rKDGK4UBEEdskq5qyWu0,1,0,1,6,0.000000,0.857143,32.49160927484388,0.0
HyVBxYIBGoM3uBpFFWUs,1,0,4,5,0.000000,1.000000,0.0,57.0
2x9U-YIB28LFeUkXzm_P,1,0,7,9,0.222222,0.900000,38.99152421833018,53.0
kjcyFIMB28LFeUkXsp6D,1,0,6,7,0.000000,1.000000,0.0,29.0
55F-F4IBUgM-564PXtNA,1,0,1,7,0.142857,1.000000,0.0,1.0
M4B9W4MB28LFeUkXATnS,1,1,1,7,0.000000,0.700000,79.98261378119011,0.0
wwrN3YEBuqp2E9ofRLhH,1,0,3,6,0.000000,1.000000,0.0,15.0
5YMTP4QBEEdskq5q3fdr,1,0,1,4,0.000000,0.800000,45.87238143332962,4.0
EtDZooMB28LFeUkXSfZ3,1,0,6,7,0.000000,1.000000,0.0,66.0
XfHPv4MBGoM3uBpFcEe_,1,0,3,4,0.000000,1.000000,0.0,28.0
xLd9fIIBGoM3uBpFe44i,1,1,4,8,0.000000,0.888889,116.97457265499051,28.0
eRrohoIBGoM3uBpF2i8G,1,0,5,5,0.000000,1.000000,0.0,112.0
Abmb2YIB28LFeUkXxkhb,1,0,6,6,0.000000,0.750000,298.2038911952363,61.0
hDhppIIBGoM3uBpFQrTO,1,0,4,2,1.000000,0.666667,0.0,28.0
IDUbi4IBGoM3uBpF5vyv,1,1,5,8,0.000000,0.800000,20.14756289690146,103.0
q1o9_YMBGoM3uBpFV6Xa,1,1,9,5,0.200000,0.416667,3.0601523540852753,92.0
1jM-OIQBwWEOklUHx_Pg,1,0,2,0,0.000000,0.000000,0.0,12.0
2zpyaIIB8Tq1gs32cLNC,1,0,9,5,0.400000,0.416667,167.2680357767363,74.0
wX8J_4MBu9aDgDX1MMur,1,1,1,7,0.000000,0.538462,46.162633363852756,0.0
HFDEj4IBGoM3uBpFct1S,1,0,5,6,0.000000,0.750000,98.68910265098677,65.0
CB3m-IIB28LFeUkXZT7X,1,0,1,8,0.750000,1.000000,0.0,4.0
fdVzroMBGoM3uBpFezxz,1,0,3,4,0.750000,1.000000,0.0,47.0
pborF4ABoj1uvCUbDVcQ,1,1,1,17,0.000000,1.000000,0.0,0.0
cUhTaYIB8Tq1gs32DymU,1,1,3,4,0.500000,0.800000,39.991306890595055,26.0
R1oe_YMBGoM3uBpFuwav,1,1,5,9,0.000000,0.900000,43.32391579814464,27.0
whaybIIBGoM3uBpFp5kn,1,0,5,8,0.000000,0.800000,21.548418733300423,126.0
IzHdR4MBGoM3uBpFxD5o,1,0,9,8,0.625000,1.000000,0.0,94.0
oIFnAIQBu9aDgDX1-l0E,1,0,5,3,0.333333,1.000000,0.0,47.0
bQEEcIMB28LFeUkXlrWN,1,0,1,5,0.000000,0.555556,88.81832619648186,0.0
Cg0v3oEBuqp2E9ofD4eF,1,1,1,1,1.000000,0.500000,0.43445799713293975,10.0
If2yuoIBGoM3uBpFg6yI,1,1,6,5,0.200000,1.000000,0.0,51.0
ZxWMbIIBGoM3uBpFeuBA,1,1,9,6,0.000000,0.857143,0.0,51.0
muuAtoIBGoM3uBpFMgWT,1,0,5,5,0.000000,0.454545,67.74575884322331,105.0
pIhxFYIBUgM-564PQLUO,1,1,1,6,0.000000,0.666667,80.52288670172248,0.0
6fHhnoIBGoM3uBpFI2NK,1,1,2,5,0.200000,0.625000,365.20507377224567,15.0
dWcvkoIBGoM3uBpF-6IR,1,0,6,6,1.000000,1.000000,0.0,24.0
q-ZiaoMB28LFeUkXZqGx,1,0,7,5,0.200000,1.000000,0.0,85.0
g3gXrIIBGoM3uBpFDiiw,1,0,5,6,0.500000,0.750000,66.33064270295176,102.0
FQvy9IIB28LFeUkXYzkB,1,0,3,9,0.000000,1.000000,0.0,29.0
ZocHeYIBGoM3uBpFI6or,1,0,1,1,0.000000,1.000000,0.0,4.0
A5YqLIMB28LFeUkX_DUF,1,0,4,2,0.000000,1.000000,0.0,15.0
XcSeDIMB28LFeUkXsdzx,1,1,1,9,0.000000,0.500000,145.09542979000304,1.0
wROW3X8Boj1uvCUby_YV,1,1,7,7,0.000000,0.875000,0.1875292769185659,42.0
A3xqaYQBwWEOklUHp820,1,0,1,1,0.000000,0.142857,62.492014011728564,1.0
mwUf9IIB28LFeUkX_7kT,1,1,4,4,0.000000,0.400000,380.4728927479706,57.0
U63u-oMB28LFeUkX7WO_,1,0,5,4,0.750000,1.000000,0.0,25.0
wTmQFIMB28LFeUkXYbQo,1,0,6,8,0.625000,0.888889,38.99152421833018,101.0
ke7rgIIBGoM3uBpFEcIb,1,0,5,7,0.000000,1.000000,0.0,45.0
7AaJoIIBGoM3uBpFIeLb,1,0,6,8,1.000000,1.000000,0.0,73.0
PM6MY4AB-TISWGBhqxJ8,1,0,2,5,0.000000,1.000000,0.0,69.0
bBJCa4AB-TISWGBh1LOn,1,0,5,2,0.000000,0.500000,0.0,43.0
bVQXyoIBGoM3uBpF9HYt,1,0,6,5,0.600000,1.000000,0.0,55.0
3BO-hYIBGoM3uBpFe5Qw,1,0,1,10,0.000000,1.000000,0.0,6.0
VDSmioIBGoM3uBpF2xyD,1,1,4,8,0.875000,1.000000,0.0,41.0
EWPN4IMBu9aDgDX10aQ1,1,0,2,2,0.000000,1.000000,0.0,7.0
QuOGp4MB28LFeUkXoeJV,1,0,3,3,0.666667,1.000000,0.0,49.0
yNB5ZoMB28LFeUkXvRkr,1,0,3,1,0.000000,1.000000,0.0,57.0
01or_YMBGoM3uBpFGUfh,1,0,7,5,0.000000,0.833333,10.312159509887437,124.0
7RfJbIIBGoM3uBpFbwcw,1,1,4,3,0.666667,1.000000,0.0,47.0
LOk8toIBGoM3uBpFxy9i,1,0,9,7,0.285714,1.000000,0.0,98.0
Nltc_YMBGoM3uBpFUEC-,1,0,7,8,0.000000,1.000000,0.0,84.0
llHFaYIB8Tq1gs32sInd,1,0,6,6,0.833333,1.000000,0.0,74.0
5-f27YIB28LFeUkX2ELE,1,1,2,1,0.000000,0.111111,325.0211023743459,59.0
IIHEk4IBGoM3uBpFHs0b,1,1,3,9,0.000000,0.900000,0.0,24.0
yV3QkIIBGoM3uBpFDb3g,1,0,3,10,0.000000,1.000000,0.0,49.0
x778Y4MB28LFeUkXKG0G,1,0,4,4,0.250000,0.666667,51.92057545831043,49.0
Ld9A7IIB28LFeUkXl-wK,1,0,6,5,0.200000,0.833333,38.99152421833018,96.0
RkniyIIBGoM3uBpFujGC,1,1,2,2,0.500000,1.000000,0.0,10.0
EdOyCIEBiFhJgxM9c9KL,1,0,3,4,0.000000,0.444444,456.8262116312161,17.0
7PfjP4MBGoM3uBpF1pTK,1,0,5,1,0.000000,0.500000,10.618489340680213,74.0
M1GayYIBGoM3uBpFEiR2,1,1,4,5,0.000000,0.714286,129.90362389497076,46.0
TBBwa4IBGoM3uBpFfUT8,1,0,7,6,0.833333,1.000000,0.0,63.0
OBFuhYIBGoM3uBpFTl5t,1,0,3,3,0.000000,1.000000,0.0,16.0
TsWemoIBGoM3uBpFgOlr,1,0,4,6,0.000000,0.260870,79.4845343644155,135.0
UhZW34EBuqp2E9ofpBZA,1,0,1,2,0.000000,0.666667,1364.703347641556,19.0
ZJUGfYQBwWEOklUHQzuT,1,0,1,9,0.000000,1.000000,0.0,1.0
vJgUoIQBEEdskq5q1-DG,1,0,1,4,0.750000,0.444444,162.3496083984807,0.0
JgNnaoIBGoM3uBpFMFrt,1,1,8,9,0.000000,0.900000,389.91524218330176,55.0
Ex9looIBGoM3uBpF6Y3I,1,0,4,6,0.000000,1.000000,0.0,87.0
DYEYrYIBGoM3uBpFLRC3,1,0,10,4,0.250000,1.000000,0.0,85.0
X0MbaYIB8Tq1gs32pcV-,1,1,6,8,0.500000,1.000000,0.0,89.0
JlGSpoIBGoM3uBpF0qBg,1,1,1,8,0.000000,0.800000,2.406473997738976,0.0
6OENf4IBGoM3uBpFEBJK,1,1,7,6,0.666667,1.000000,0.0,65.0
Cqo2YYMB28LFeUkXJNK4,1,0,6,6,0.333333,1.000000,0.0,62.0
-uUKYIIB8Tq1gs32PAaq,1,1,4,7,0.142857,0.777778,156.2768629262725,38.0
jaVIkIMB28LFeUkXpwzF,1,0,1,1,0.000000,0.333333,51.92057545831043,2.0
EQzGHoQBwWEOklUH1s_y,1,0,2,3,0.333333,1.000000,0.0,40.0
1oJlsIABlNqnsgIRTLv0,1,0,4,8,0.250000,0.571429,83.77176314911445,148.0
-miL7IMBu9aDgDX1LQVM,1,0,3,1,0.000000,1.000000,0.0,22.0
7pH9e4QBwWEOklUHNx88,1,0,2,3,0.333333,1.000000,0.0,7.0
7s0B54IB28LFeUkXlFHG,1,0,1,9,0.000000,0.692308,101.33271925376111,0.0
pdcjRYUBRkWobPtwzyza,1,0,1,2,0.000000,1.000000,0.0,4.0
dwtBZIIB8Tq1gs32y_UI,1,1,3,6,0.166667,1.000000,0.0,30.0
RA-m9YIB28LFeUkXzAAq,1,0,5,3,0.666667,0.750000,0.005201921689835394,106.0
TUkpGIMB28LFeUkXznDi,1,0,5,5,0.800000,1.000000,0.0,86.0
BEPJwYMB28LFeUkXp2Rb,1,0,5,7,0.428571,0.777778,51.92057545831043,24.0
IcQSZYMB28LFeUkXCWCu,1,0,4,5,0.000000,0.714286,64.76187579657284,71.0
cY_flIIBGoM3uBpFek6X,1,1,1,5,0.000000,0.555556,175.68772742262797,0.0
YuQIYIIB8Tq1gs32M-E4,1,1,6,4,0.250000,0.666667,155.76172637493127,50.0
BbRDhYQBwWEOklUH3q9e,1,0,2,7,0.000000,1.000000,0.0,35.0
7WpTqYIBGoM3uBpFCVXR,1,0,8,5,0.800000,1.000000,0.0,97.0
ywv63YEBuqp2E9ofXvTc,1,0,4,6,0.333333,1.000000,0.0,20.0
G_ITbIMB28LFeUkXAeyu,1,0,4,10,0.900000,0.909091,38.99152421833018,14.0
xX91boQBwWEOklUHfwoo,1,0,1,7,0.571429,1.000000,0.0,6.0
DZvj8IMB28LFeUkXbL7L,1,0,7,7,0.571429,1.000000,0.0,69.0
RY11CIQBu9aDgDX1cV6y,1,0,1,2,0.000000,0.222222,358.0045779642736,2.0
tAnKvYIBGoM3uBpFymEH,1,0,6,7,0.428571,0.777778,54.66063713419257,132.0
4RVkbIIBGoM3uBpF0Bdv,1,0,5,6,0.500000,0.750000,64.84962669829068,96.0
RIkdJ4MB28LFeUkXSg37,1,0,6,4,0.750000,1.000000,0.0,45.0
XtVwOoMBGoM3uBpF4dS3,1,0,1,8,0.000000,0.727273,99.03559940354565,1.0
DlTbfoMB28LFeUkXpgZ1,1,0,3,4,0.500000,0.800000,0.0,28.0
Ib7ONYMB28LFeUkXqt-B,1,0,3,6,0.000000,0.461538,236.39237413565974,35.0
IYt2B4QBu9aDgDX1eKWe,1,1,2,1,0.000000,1.000000,0.0,10.0
uVyJ_YMBGoM3uBpFgBuK,1,1,7,6,0.000000,1.000000,0.0,40.0
-wdIvYIBGoM3uBpFc7OA,1,1,5,4,0.000000,0.250000,21.7985861499515,113.0
0sBxnoMB28LFeUkXHfZt,1,0,3,7,0.000000,1.000000,0.0,34.0
YjrXcIIBGoM3uBpFwo5A,1,1,6,10,0.100000,1.000000,0.0,63.0
TB4PboIBGoM3uBpFxqlX,1,0,4,4,0.000000,1.000000,0.0,33.0
YCjRMIQBwWEOklUHb3UW,1,0,1,1,0.000000,1.000000,0.0,4.0
Y0X0xoMB28LFeUkXUzPy,1,1,2,7,0.142857,0.466667,196.33689437170545,10.0
qaj7gYQBwWEOklUHfbEB,1,0,5,4,0.750000,1.000000,0.0,42.0
SuIjf4IBGoM3uBpFhfBf,1,1,5,6,0.666667,0.750000,21.781149077731307,119.0
6VkT_YMBGoM3uBpFVMt5,1,1,9,8,0.000000,0.800000,0.514955099174178,84.0
ngrSHYQBwWEOklUHSeu8,1,0,3,6,0.000000,0.545455,32.734876225663605,21.0
GEpu5YEBuqp2E9ofqvQe,1,1,2,2,1.000000,1.000000,0.0,14.0
edY66oIB28LFeUkX7k4f,1,0,4,8,0.250000,0.888889,0.0,31.0
Q8bx4YIB28LFeUkXd3_l,1,0,4,5,0.200000,1.000000,0.0,43.0
TWdzUoQBwWEOklUHGmHO,1,1,1,10,0.100000,1.000000,0.0,0.0
3vwBg4IBGoM3uBpF-xiU,1,1,5,8,0.125000,0.727273,90.91209967664061,27.0
sDXeZ4IB8Tq1gs32k7bK,1,1,2,1,1.000000,1.000000,0.0,18.0
Gy0XWIMBu9aDgDX1C6uJ,1,0,5,6,0.666667,1.000000,0.0,86.0
tqWz84EBuqp2E9ofsUBV,1,0,2,7,0.142857,1.000000,0.0,21.0
kBYA94IB28LFeUkXrA0n,1,0,5,7,0.000000,1.000000,0.0,73.0
lRLNa4IBGoM3uBpFoCu-,1,0,1,1,0.000000,1.000000,0.0,0.0
iiA6boIBGoM3uBpFfD_C,1,0,8,4,0.000000,0.400000,258.9754279997263,127.0
N6CGLIUBEEdskq5qlpZs,1,0,1,1,1.000000,1.000000,0.0,2.0
SQmu9IIB28LFeUkXgaQs,1,1,6,6,0.833333,1.000000,0.0,62.0
G5XTroIBGoM3uBpFxm22,1,0,7,7,0.285714,1.000000,0.0,41.0
W4QKJYMB28LFeUkXcPCY,1,0,1,5,0.000000,0.500000,171.04126593046368,0.0
viv1iIIBGoM3uBpFyBTY,1,0,4,7,0.857143,1.000000,0.0,48.0
Musn94ABlNqnsgIRY0Uc,1,0,1,27,0.000000,0.794118,119.36386405514777,1.0
xk-wj4IBGoM3uBpF-Y7V,1,0,6,1,0.000000,0.142857,507.752699854599,75.0
LhLJ3oEBuqp2E9ofaUUo,1,0,5,7,0.285714,0.777778,220.8157235716114,22.0
6rB-1YIB28LFeUkXadMh,1,0,6,7,0.428571,0.777778,39.73492759582349,96.0
Gg4sEYMB28LFeUkX1tKP,1,0,3,2,1.000000,1.000000,0.0,15.0
eHLc-38Boj1uvCUbLqys,1,0,2,8,0.000000,0.666667,392.4147980672782,29.0
efQ_P4MBGoM3uBpFFfEp,1,0,4,4,0.000000,0.250000,42.53762546627512,77.0
O654MoMB28LFeUkXp0TH,1,0,1,3,0.000000,1.000000,0.0,4.0
JT0vjYIBGoM3uBpF7H7i,1,0,6,8,0.125000,1.000000,0.0,130.0
A_6bYoIB8Tq1gs32bPab,1,0,4,1,0.000000,1.000000,0.0,77.0
By1NeYMB28LFeUkXZg9Y,1,0,4,4,0.250000,0.800000,17.328858279916737,58.0
tnwgW4MB28LFeUkXV4ud,1,0,4,6,0.000000,1.000000,0.0,77.0
DOEJp4MB28LFeUkXoPjm,1,0,4,2,0.000000,1.000000,0.0,34.0
eOtcYIIB8Tq1gs32L3et,1,1,2,1,1.000000,1.000000,0.0,13.0
jsyMm4IBGoM3uBpF4yCu,1,0,6,4,0.000000,1.000000,0.0,102.0
Alt__YMBGoM3uBpFTern,1,1,6,8,0.375000,1.000000,0.0,90.0
N9zafoIBGoM3uBpFpffL,1,0,7,9,0.666667,1.000000,0.0,71.0
_J6heoIBGoM3uBpFgsU3,1,1,4,4,0.250000,0.800000,1169.7457265499054,40.0
1_P_noIBGoM3uBpFDkCR,1,1,4,7,0.571429,1.000000,0.0,57.0
WwNbY4IB8Tq1gs329lLA,1,1,6,2,0.000000,0.222222,352.44543611689915,99.0
TuLnX4IB8Tq1gs32fnxh,1,0,7,2,0.000000,1.000000,0.0,130.0
OOqt7oIB28LFeUkXBi9g,1,0,6,7,0.000000,0.875000,0.9310584245580052,62.0
qXlRd4IBGoM3uBpF8TSA,1,0,5,6,0.833333,0.857143,38.99152421833018,52.0
HFQXyoIBGoM3uBpFdXTB,1,1,2,7,0.000000,0.777778,176.67215108764714,7.0
ZrOs_YMB28LFeUkXZ4Ms,1,0,3,7,0.285714,1.000000,0.0,49.0
kQKbg4IBGoM3uBpFtj1X,1,1,9,4,0.250000,0.666667,1106.2441110761083,80.0
pd6wX4IB8Tq1gs32HR1b,1,1,4,6,0.833333,1.000000,0.0,23.0
8B3g-IIB28LFeUkXTyja,1,0,3,4,0.000000,1.000000,0.0,58.0
wpXatIABlNqnsgIRzatj,1,0,2,1,0.000000,0.062500,514.2988143650931,55.0
b8mAoIMB28LFeUkXgkUp,1,1,1,6,0.333333,0.600000,351.6109080762041,2.0
PzvUs4MB28LFeUkXObpY,1,0,1,6,0.000000,0.666667,46.037045204467425,0.0
uh_uEoMB28LFeUkXIsnJ,1,0,3,6,0.000000,0.857143,0.6188010970164814,29.0
wNtXnYIBGoM3uBpFSFDY,1,0,2,3,0.000000,0.600000,59.986960335892576,17.0
dlt0dIIBGoM3uBpFC2_F,1,1,2,9,0.000000,1.000000,0.0,8.0
fmKc2YMBu9aDgDX1zClS,1,1,1,9,0.000000,0.818182,179.09273529796977,0.0
v-gotoIBGoM3uBpFrnnj,1,0,3,3,0.000000,1.000000,0.0,27.0
_l-5HIMB28LFeUkXj6z3,1,0,4,10,0.700000,1.000000,0.0,81.0
l-JtaYMB28LFeUkXbAd_,1,1,3,3,0.000000,1.000000,0.0,29.0
m9pFnYIBGoM3uBpFLGpt,1,0,5,10,0.500000,1.000000,0.0,93.0
s28N7oEBuqp2E9ofXfXF,1,0,3,6,0.333333,1.000000,0.0,21.0
sNGz6IIB28LFeUkXhSNs,1,0,2,7,0.000000,0.875000,39.991306890595055,16.0
JGWM5oMBu9aDgDX15q4b,1,0,4,3,0.333333,0.750000,0.0,50.0
fohQlIIBGoM3uBpFxeb_,1,0,8,9,0.888889,1.000000,0.0,116.0
IDzhP4EBlNqnsgIRZ88S,1,1,1,5,0.000000,0.312500,81.68197239024948,1.0
fGdZUoQBwWEOklUHoU1m,1,0,3,3,0.000000,1.000000,0.0,24.0
MIl9QoQBEEdskq5qy_ve,1,0,2,4,0.250000,0.800000,7.218511656921206,4.0
7HRMg4MB28LFeUkXOEqg,1,0,5,7,0.428571,0.875000,0.0,58.0
Wflcn4IBGoM3uBpFwmhx,1,0,9,2,0.000000,0.400000,552.2125004092894,94.0
Wz5XjYIBGoM3uBpF4Ikz,1,0,3,10,0.400000,1.000000,0.0,46.0
acnG9oEBuqp2E9ofv_Nu,1,1,1,4,0.000000,0.307692,256.4377663720892,5.0
l7zF2oIB28LFeUkXThLX,1,0,5,3,0.333333,0.750000,111.4043549095148,121.0
tyWcZoIB8Tq1gs32sziy,1,0,6,5,0.000000,0.833333,0.0,144.0
6kZj_YIB28LFeUkXJIVi,1,0,4,2,0.000000,1.000000,0.0,17.0
wNyAsIMBGoM3uBpFnrrW,1,1,2,3,0.333333,0.750000,0.0,7.0
QE29GIMB28LFeUkXdSpB,1,0,1,1,0.000000,1.000000,0.0,6.0
aWyu-n8Boj1uvCUbfxW8,1,0,2,0,0.000000,0.000000,17.277636691010827,27.0
6eC4sYMBGoM3uBpFNE6W,1,0,6,5,0.200000,1.000000,0.0,54.0
-Qi_oIIBGoM3uBpFtk9-,1,0,4,4,0.500000,1.000000,0.0,71.0
NwCLGYQBwWEOklUHuQiK,1,0,1,1,0.000000,1.000000,0.0,2.0
4-hsEIQBwWEOklUHFHEd,1,0,3,4,0.000000,1.000000,0.0,35.0
CNy0ZIAB-TISWGBh1y1b,1,0,2,6,0.000000,0.300000,345.1699374078658,8.0
YBZeZYIB8Tq1gs326-pJ,1,1,5,3,0.666667,1.000000,0.0,78.0
tXW7q4IBGoM3uBpFsoq4,1,0,6,6,0.333333,0.857143,0.0,76.0
Ql2cdIIBGoM3uBpFT0oY,1,0,5,7,0.714286,1.000000,0.0,82.0
b_MvYYIB8Tq1gs32SrSe,1,1,1,1,1.000000,1.000000,0.0,1.0
z6sWMoMB28LFeUkXeeOv,1,0,5,3,0.666667,1.000000,0.0,98.0
lVyh_YMBGoM3uBpFHodB,1,0,6,6,0.166667,0.857143,13.358744654404138,59.0
BCRPiIIBGoM3uBpFoP8X,1,1,6,2,0.000000,1.000000,0.0,47.0
RSUjxYIBGoM3uBpFCwhc,1,0,9,11,0.636364,1.000000,0.0,88.0
2y1YiYIBGoM3uBpFsrcH,1,0,4,8,0.125000,0.500000,40.99767783002576,64.0
GV5AHIMB28LFeUkX_GtV,1,0,4,4,0.250000,0.666667,0.0,104.0
J9dVX4IB8Tq1gs32_Fii,1,0,5,11,0.909091,1.000000,0.0,63.0
e1yeUYAB-TISWGBhUN1F,1,1,5,10,0.000000,0.909091,0.0,27.0
VMg2OIMBGoM3uBpF-SFK,1,0,5,8,0.000000,0.888889,0.0,51.0
Uw4AhYIBGoM3uBpFcl4K,1,0,8,5,0.000000,0.500000,645.5161673268266,56.0
hGQS5YMBu9aDgDX1tuaf,1,0,4,5,0.000000,1.000000,0.0,45.0
JXmCZIQBwWEOklUHni1N,1,1,2,1,0.000000,1.000000,0.0,5.0
ziFuLYQBwWEOklUHfbmA,1,0,5,6,0.333333,0.750000,9.496173068815633,44.0
I2NX4IMBu9aDgDX1lYxH,1,0,2,4,0.000000,1.000000,0.0,65.0
1xGVwIIBGoM3uBpFXrhU,1,1,2,8,0.000000,0.800000,12.929051239980254,6.0
lzjDi4IBGoM3uBpFywbN,1,0,4,9,0.000000,0.900000,0.0,110.0
V4-ECYQBu9aDgDX1dOd0,1,1,2,3,0.333333,0.750000,14.790038724518867,9.0
0TqXjIIBGoM3uBpFBpwv,1,0,5,4,0.500000,0.800000,48.73940527291272,63.0
kwTfg4IBGoM3uBpF2uAs,1,0,4,7,0.285714,1.000000,0.0,67.0
1AQvoIIBGoM3uBpFvFUo,1,1,1,2,0.000000,1.000000,0.0,7.0
dc0NKIIBUgM-564Pl0DT,1,0,1,1,1.000000,1.000000,0.0,4.0
ao-ReYIBGoM3uBpF-APO,1,0,1,0,0.000000,0.000000,0.08761986846316491,0.0
AQc-3YEBuqp2E9ofIMxv,1,0,5,10,0.000000,0.625000,2.643047642589521,24.0
QVk29n8Boj1uvCUbRVLA,1,0,1,1,0.000000,0.052632,45.429494370325386,0.0
mxns94IB28LFeUkX4PUU,1,1,5,4,0.000000,1.000000,0.0,34.0
B-TJtYIBGoM3uBpF8Ibp,1,0,2,3,0.000000,1.000000,0.0,8.0
buMmf4IBGoM3uBpFFyRt,1,0,6,2,0.000000,1.000000,0.0,93.0
kKxiCYABoj1uvCUbysJt,1,1,4,2,0.000000,0.133333,566.6409280477242,67.0
tmDm-H8Boj1uvCUbo67E,1,0,1,2,0.000000,0.400000,935.9560038837124,6.0
pwcB0YMBGoM3uBpFnQui,1,0,4,5,0.600000,0.500000,51.305415706476836,61.0
IIt6z4IBGoM3uBpFJCxq,1,0,3,4,0.750000,1.000000,0.0,27.0
Pa9Jl4MB28LFeUkXD1YO,1,0,2,6,0.166667,1.000000,0.0,22.0
zgDWYoIB8Tq1gs32x0HX,1,0,6,7,0.142857,1.000000,0.0,48.0
XoYuQIQBEEdskq5qsIgx,1,1,5,6,0.000000,0.857143,64.64525619990127,30.0
jZpGloIBGoM3uBpFeMDH,1,0,2,0,0.000000,0.000000,0.0,11.0
th8cboIBGoM3uBpFuCL6,1,0,6,8,0.250000,0.888889,0.0,118.0
5hkfooIBGoM3uBpFyPce,1,1,7,8,0.750000,1.000000,0.0,57.0
